Business,Street,City,State,Postcode,Country,Phone,Website,Email,Email Type,Categories,Description,Revenue,Employees,Founded,Sic,Naics,Linkedin,Facebook,X,Instagram,Youtube,Lat,Lng,Contact First Name,Contact Last Name,Contact Role,Contact Email
Shingle Masters Roofing And Construction,7409 Commerce St,Riverview,FL,33578,United States,(813) 677-7663,https://www.shingle-masters.com/,estimate@shingle-masters.com,,"Roofing contractor, General contractor, Siding contractor","Shingle Masters Roofing & Construction is a family-owned and operated roofing company based in Riverview, FL, specializing in comprehensive roofing services for both residential and commercial clients. Their offerings include roof repair, installation, maintenance, and gutter services, all tailored to withstand Floridas unique climate challenges.",$1.4 M,11,2007,"17,176","23,238",https://www.linkedin.com/company/shingle-masters-roofing-&-construction-services-inc.,https://www.facebook.com/shinglemastersroofing,,https://www.instagram.com/shinglemastersroofing,https://www.youtube.com/@shinglemastersroofingconst820,27.8738487,'-82.3283725,Dallas,Beauchaine,Avast Antivirus Software,dallas@shingle-masters.com
Sidd Roofing Inc,4306 E Broadway Ave,Tampa,FL,33605,United States,(813) 837-0000,https://www.siddroofing.com/,us@siddroofing.com,,Roofing contractor,"Sidd Roofing Inc. offers expert roof repairs, replacements, and inspections in Tampa, FL. Licensed, insured, and reliable. Get a free estimate today!",,,,,,,https://www.facebook.com/siddroofing,,https://www.instagram.com/siddroofinginc,,27.9606638,'-82.4095979,,,,
Silveroak Roofing Contractor,5004 W Poe Ave,Tampa,FL,33629,United States,(227) 254-0686,,,,Roofing supply store,,,,,,,,,,,,27.9194827,'-82.5299864,,,,
Simon Roofing,E Columbus Dr,Tampa,FL,33605,United States,(866) 641-7663,https://www.simonroofing.com/locations/tampa-commercial-roofing/,careers@simonroofing.com,,Roofing contractor,"Simon Roofing, established in 1900 and headquartered in Youngstown, Ohio, is a family-owned and operated commercial roofing manufacturer, installer, and service provider with over 120 years of experience. The company offers a comprehensive range of services, including repairs, restorations, replacements, 24/7 emergency service response, diagnostic testing and analysis, roof asset management, and p",$318.3 M,500,1900,"17,176","23,238",https://www.linkedin.com/company/simon-roofing,https://www.facebook.com/simonroofing,https://www.x.com/simonroofing,,,27.9658182,'-82.4107576,Bob,Sheridan,,bsheridan@simonroofing.com
Skyline Construction & Home Improvement Services,4520 W Village Dr,Tampa,FL,33624,United States,(813) 770-7958,https://skylinetampa.com/,mattrick04@yahoo.com,Unknown,Construction company,Skyline Construction is a Tampa and St. Petes home remodeling company. We provide affordable home renovations in the greater Tampa area.,$1.2 M,6,2004,,,,,,,,28.072885,'-82.522208,,,,
Skyline Roofing Repair,16021 Tampa Palms Blvd W,Tampa,FL,33647,United States,(813) 776-3425,https://skylineroofingrepair.com/,,,Roofing contractor,Skyline Roofing Repair | Tampas Premier Roofing Experts,,,,,,,,,,,28.1000414,'-82.3984915,,,,
Smith & Hudson Contracting,,Tampa,FL,33610,United States,(813) 626-7709,https://smithandhudson.com/,,,General contractor,"Smith & Hudson Contracting is a general contractor based in Tampa, Florida, serving the greater Tampa Bay area. With over 40 years of experience, the company specializes in new construction, remodels, and build-outs. They are committed to providing quality and dependable services to their clients.",$3.7 M,17,1976,,,,https://www.facebook.com/Smith-Hudson-Contracting-164493294088505,,,,28.0012749,'-82.3920878,,,,
"Solar Roof Solutions, Inc.",7371 Rowlett Park Dr,Tampa,FL,33610,United States,(813) 999-4918,https://solarroofsolutions.com/,tonyv@solarroofsolutions.biz,Unknown,Roofing contractor,Site Not Available,,,,,,,,,,,28.0145152,'-82.4299894,,,,
Solid Rock Roofing,5107 E Diana St,Tampa,FL,33610,United States,(727) 634-8357,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,28.0065806,'-82.4003825,,,,
Sos Roofing Co,1718 E 7th Ave B,Tampa,FL,33605,United States,(813) 295-2794,,,,Roofing contractor,,,,,,,,,,,,27.9603843,'-82.4398965,,,,
"Southern Pro Roofing & Restoration, Llc",9260 Bay Plaza Blvd Suite 501,Tampa,FL,33619,United States,(813) 578-0413,https://www.southernprorestoration.com/,last.first@southernprorestoration.com,,"Roofing contractor, HVAC contractor, Siding contractor","We are a family-owned and operated, public adjusting and marketing firm that specializes in the restoration of residential properties.With over 60 years of combined experience in the construction and insurance industry, experience and know-how have proven to be integral keys to our company’s success and experience is always the best teacher.",$5.4 M,7,2010,"17,176","23,238",https://www.linkedin.com/company/southern-pro-restoration,https://www.facebook.com/SPRTampa,https://x.com/sprtampa,,https://www.youtube.com/channel/UCetHHkbIPF1-whUGvUOe_-A,27.9476628,'-82.3491435,,,,
Southern Roofing Company Inc.,3425 W Main St,Tampa,FL,33607,United States,(813) 251-5252,https://www.southernroofingcompany.com/,,,Roofing contractor,"Southern Roofing Company, Inc is a commercial roofing company based out of Tampa, FL.",<$5 M,12,1960,"17,176","23,238",https://www.linkedin.com/company/southern-roofing-company-inc,,,,,27.9574957,'-82.5012046,,,,
Southshore Roofing & Exteriors,5128 Puritan Rd,Tampa,FL,33617,United States,(813) 400-3329,https://southshorecontractorstampa.com/,corey@southshorecontractorstampa.com,Unknown,"Roofing contractor, General contractor, Siding contractor","SouthShore Roofing & Exteriors is a locally owned roofing contractor based in Tampa, FL, specializing in residential and commercial roof repair, replacement, and rejuvenation. They offer a comprehensive range of services including free roof inspections, emergency storm damage assistance, and insurance claims support.",$1.2 M,5,2018,"17,176","23,238",https://www.linkedin.com/company/southshore-roofing-exteriors,https://www.facebook.com/SouthShoreroofingandexteriors,,https://www.instagram.com/southshoreroofingandexteriors,https://www.youtube.com/channel/UCuSTqyiihxDvtgmwiv9iP-g,28.0218803,'-82.3982794,Corey,Combes,Production Owner,corey@southshorecontractorstampa.com
Spec Building Materials Corporation,1440 Massaro Blvd,Tampa,FL,33619,United States,(813) 622-6870,https://www.speccorp.com/,c.nielsen@speccorp.com,Unknown,Building materials supplier,"Founded in 1973, SPEC Building Materials Corporation provides building materials for commercial and residential construction. Headquartered in Kansas City, Kansas.",$105.5 M,229,1973,"50,503","42,423",https://www.linkedin.com/company/spec-building-materials,https://www.facebook.com/SPECBuildingMaterials,https://www.x.com/greenspecuk,,,27.9548417,'-82.3607429,Jim,Coston,Southeast Regional Vice President,j.coston@speccorp.com
Srs Building Products,14212 N Nebraska Ave,Tampa,FL,33613,United States,(813) 664-8686,https://www.srsdistribution.com/en/markets/our-brands/SRTAM/,sales@srsdistribution.com,,"Roofing supply store, Building materials supplier, Wholesaler","Crown C Supplys commitment to you: To help you complete your job successfully ... on time and on budget. Were Crown C Supply. Some call Crown C Supply the contractors best friend but what Crown C Supply really are is the contractors best contact, to get the supplies and materials they need to do their job.",$4.3 M,23,1978,"50,503","42,423",https://www.linkedin.com/company/srs-distribution-inc-,https://www.facebook.com/SRSDistributionInc,https://x.com/SRSdistribution,https://www.instagram.com/srs.distribution.inc,https://www.youtube.com/user/SRSdistribution,28.0752999,'-82.4535826,Brian,Rawlings,Creative Director,brian.rawlings@srsdistribution.com
Stay Dry Roofing Of Tampa Bay Inc.,4700 N Florida Ave,Tampa,FL,33603,United States,(813) 232-9430,https://staydryfl.com/,dflores@staydryfl.com,,Roofing contractor,"Stay Dry Roofing Services Inc is a company that operates in the Construction industry. It employs 6-10 people and has $0M-$1M of revenue. The company is headquartered in Tampa, Florida.",<$5 M,<25,,"17,176","23,238",,https://www.facebook.com/StayDryRoofing,https://www.x.com/staydrytampabay,,,27.9882477,'-82.4596705,,,,
Steadfast Roofing,3104 N Armenia Ave Suite 2,Tampa,FL,33607,United States,(813) 726-4590,https://steadfastroofingfl.com/roofing/tampa/,team@steadfastroofingfl.com,,Roofing contractor,"Steadfast Roofing is a local, family-owned business founded on faith, transparency, and honesty. As certified roofing experts, we have the training and experience to handle all your roofing needs. At Steadfast Roofing, we aim to educate our potential clients about their roofing projects by providing a consultative approach to handling whatever issue they face with their roofs.",$1.4 M,5,2021,"17,176","23,238",,https://www.facebook.com/steadfastroofingfl,,https://www.instagram.com/steadfastroofingfl,https://www.youtube.com/@steadfastroofingfl,27.9676853,'-82.4856658,Jon,Starry,Company Owner,jonstarry@steadfastroofingfl.com
Step Up Home Improvements,4401 E Hillsborough Ave,Tampa,FL,33610,United States,(561) 660-0997,https://stepuphomeimprovements.com/,admin@stepuphomeimprovements.com,Unknown,"General contractor, Bathroom remodeler, Flooring contractor, Flooring store, Home improvement store, HVAC contractor, Kitchen remodeler","Step Up Home Improvements is a licensed and insured home remodeling company based in Florida, specializing in high-end kitchen, bathroom, and whole-home renovations. They serve homeowners in Tampa Bay, St. Petersburg, Clearwater, Sarasota, Miami, and Fort Lauderdale, focusing on mid-to-large remodeling projects that enhance functionality and long-term value.",$1.3 M,4,,"15,152","23,236",https://www.linkedin.com/company/step-up-home-improvements,https://facebook.com/stepuphomeimprovements,,https://instagram.com/stepuphomeimprovements,,27.9956943,'-82.4081371,,,,
Stonebridge Roofing,8207 N Florida Ave Fl,Tampa,FL,33604,United States,(727) 634-8403,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,28.0231031,'-82.45868,,,,
Stonetree Construction Llc.,10459 Blackmore Dr,Tampa,FL,33647,United States,(845) 399-7962,,,,"Remodeler, Bathroom remodeler, Construction company, Interior construction contractor, Kitchen remodeler",,,,,,,,,,,,28.1454449,'-82.3131171,,,,
Storm Forge Roofing Co,N Florida Ave,Tampa,FL,33604,United States,(908) 570-1307,,,,"Roofing contractor, Roofing supply store",,,,,,,,,,,,28.0121392,'-82.4595162,,,,
Stormpro Roofing Llc,16150 N Florida Ave,Lutz,FL,33549,United States,(813) 333-5253,https://stormproroofing.us/,,,Roofing contractor,,,,,,,,,,,,28.1005154,'-82.460859,,,,
Strong Roofing Group Llc,3019 W Azeele St,Tampa,FL,33609,United States,(813) 981-9850,https://strongroofingsrq.com/roofing-tampa/,strongroofingsrq@gmail.com,Unknown,"Roofing contractor, Construction company, General contractor, Gutter service, Siding contractor, Water damage restoration service, Waterproofing service","Strong Roofing is a premier roofing contractor providing a multitude of roofing services for residential and commercial properties in Sarasota, Bradenton, and Venice, FL. They specialize in various roofing types including flat, shingle, metal, and tile roofs, focusing on quality craftsmanship and dependable service.",$1.1 M,6,2017,"17,176","23,238",https://www.linkedin.com/company/strongroofingsrq,https://www.facebook.com/StrongRoofingSRQ,,https://www.instagram.com/strongroofingsrq,https://www.youtube.com/@strongroofing,27.9412836,'-82.4930141,,,,
Summit Ridge Roofing Tampa Fl,8002 Beaty Grove Dr,Tampa,FL,33626,United States,(727) 634-8365,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,28.0813183,'-82.578957,,,,
Summit Roof Repair,108 S 12th St,Tampa,FL,33602,United States,(727) 634-8844,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,27.9466509,'-82.4463957,,,,
Suncoast Crest Roofing,14318 N Dale Mabry Hwy Ste 14332,Tampa,FL,33618,United States,(656) 254-5074,https://www.suncoastcrestroofing.com/,,,Roofing contractor,Reliable roofing experts in Tampa. Phone 656-254-5074 for free estimates.,,,,,,,,,,,28.0769637,'-82.5074871,,,,
Suncoast Roofing Solutions,12157 W Linebaugh Ave #171,Tampa,FL,33626,United States,(813) 723-3262,https://www.suncoastroofingsolutions.com/,doug@suncoastroofingsolutions.com,,Roofing contractor,"Suncoast Roofing Solutions, established in 2009, specializes in high-quality roofing services in the Tampa area, including tile, shingle, metal, and solar roofing. They cater to both residential and commercial clients, offering solutions such as roof repairs, inspections, and roof replacements tailored to meet individual needs.",$4.3 M,13,2009,"17,176","23,238",https://www.linkedin.com/company/suncoast-roofing-solutions,https://www.facebook.com/SuncoastRoofingSolutions,https://www.x.com/suncoastroof,https://www.instagram.com/suncoastroofingsolutions,,28.0570913,'-82.6246239,John,Johnb,Suncoast Roofing Supply,john@suncoastroofingsolutions.com
Sunny Roofing,11524 Us-92 #100,Seffner,FL,33584,United States,(813) 750-5855,https://mysunnyroofing.com/,,,Roofing contractor,"Sunny Roofing LLC provides trusted roofing services in Tampa, Florida, including repairs, replacements, inspections, and emergency solutions.",,,,,,,,,,,28.0016774,'-82.3056973,,,,
Sunrise Construction And Roof,2804 E Mcberry St,Tampa,FL,33610,United States,(656) 333-7322,,,,Roofing contractor,,,,,,,,,,,,27.9933212,'-82.4279188,,,,
Sunset Ventures Roofing,7211 N Dale Mabry Hwy #200,Tampa,FL,33614,United States,(813) 766-8934,,,,Roofing contractor,,,,,,,,,,,,28.0155186,'-82.504334,,,,
Sunstate Roofing Tampa,1127 S 56th St,Tampa,FL,33619,United States,(727) 634-8347,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,27.9378999,'-82.3943698,,,,
Superior Roofing & Repair,3633 W Waters Ave,Tampa,FL,33614,United States,(727) 634-8396,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,28.0279721,'-82.5013103,,,,
Superior Roofing Services,4404 W Paxton Ave,Tampa,FL,33611,United States,(813) 839-5544,https://www.superiorroofingservices.com/,n@superiorroofingservices.com,Unknown,Roofing contractor,"Superior Roofing Services in Tampa offers expert roof replacement, repairs, and inspections. Get quality service with over 40 years of experience. Contact us!",,,,,,,,,,,27.8884256,'-82.5188664,,,,
Sutter Roofing - Tampa,8811 Maislin Dr,Tampa,FL,33637,United States,(813) 868-0800,https://www.sutterroofing.com/,hr@sutterroofing.com,,Roofing contractor,"The Sutter family has been in the commercial roofing business since our founding in 1902. Since that time, four generations of the Sutter family have continued the tradition of providing quality roofing installations and unsurpassed customer satisfaction.",$45.4 M,150,1902,"17,176","23,238",https://www.linkedin.com/company/sutter-roofing-of-sw-florida,https://www.facebook.com/SUTTERROOFINGCOMPANY,https://x.com/Sutter_Roofing,https://instagram.com/sutter_roofing,https://www.youtube.com/channel/UCnT_T7pseUG7QtD7w5hYuNQ,28.0227868,'-82.3570919,Michael,McCarthy,Senior Estimator,mmccarthy@sutterroofing.com
Swenson Construction,7324 W Comanche Ave,Tampa,FL,33634,United States,(813) 549-6388,https://www.swensonenterprises.com/,danswenson@swensonenterprises.com,Unknown,Construction company,The Swenson Group has over 10 years of experience in the residential and commercial construction industry.,,,,,,https://linkedin.com/company/swensonconstruction,https://www.facebook.com/SwensonConstruction813,,http://instagram.com/swensonconstruction813,,27.9990066,'-82.5616342,,,,
Syl Roofing Supply,2005 N 43rd St,Tampa,FL,33605,United States,(813) 595-4292,https://sylroofingsupply.com/,lissie@sylroofingsupply.com,,Roofing supply store,We offer high quality roofing materials and professional services at competitive prices. Our business hours are Monday-Friday from 7:00 am to 6:00 pm and Saturdays from 7:00 am to 3:00 pm. We are your one-stop-shop for all your roofing needs! Hablamos Español.,<$5 M,28,2005,"50,503","42,423",https://www.linkedin.com/company/syl-roofing-suply,,,https://www.instagram.com/sylroofingsupply,,27.9623307,'-82.409761,Sandra,Ballesteros,Customer Service Representative,sandra@sylroofingsupply.com
Tailored Reconstruction Services,4830 W Kennedy Blvd #600,Tampa,FL,33609,United States,(941) 334-4459,http://tailoredreconstruction.com/contact-us/,jeremiah@tailoredreconstruction.com,,"General contractor, Building restoration service","Tailored Reconstruction Services specializes in providing customized reconstruction and repair solutions as a General Contractor for clients in need of renovation and rehabilitation services. Their expertise includes multi-family reconstruction, construction defect remediation, and repairs for distressed properties.",$2 M,8,2017,,,https://www.linkedin.com/company/tailored-reconstruction-services,https://www.facebook.com/Tailored-Reconstruction-Services-Inc-101694241361102,,,,27.9438341,'-82.5252312,,,,
Tampa Aquabarrier Roof Solutions,7027 Briar Hill Ct,Tampa,FL,33625,United States,(813) 324-6822,https://aquabarrierroofleaksolutions.com/service-areas/tampa,,,Roofing contractor,"AquaBarrier Roof Solutions provides expert roof leak repair, waterproofing, and roofing services in Thonotosassa, Tampa, and the greater Tampa Bay area.",,,,,,,https://www.facebook.com,,,,28.0549042,'-82.5571183,,,,
Tampa Area Home Inspection,8346 Golden Prairie Dr,Tampa,FL,33647,United States,(813) 680-3104,http://tampaareahomeinspection.com/,admin@tampaareahomeinspection.com,,"Home inspector, Appraiser, Commercial real estate inspector","Tampa Area Home Inspection is a leading home inspection service provider in the Tampa Bay area, dedicated to delivering thorough and easy-to-understand inspection reports. They offer a wide range of services including residential inspections, 4 Point inspections, wind mitigation inspections, and more, catering to both buyers and sellers in the real estate market.",$1.9 M,3,,,,https://www.linkedin.com/company/tampa-area-home-inspection,https://www.facebook.com/tampahi,,,,28.1555303,'-82.3680506,,,,
"Tampa Bay Construction, Roofing, Hvac, & Plumbing Services, Llc",1465 W Busch Blvd,Tampa,FL,33612,United States,(813) 533-0070,https://www.constructionservicesfl.com/,tbrepairservices@gmail.com,,"Roofing contractor, Building firm, Building restoration service, Construction company, Custom home builder, Electrician, HVAC contractor, Plumber, Real estate developer, General contractor","Tampa Bay Construction Services, LLC is a company based out of 1465 W Busch Blvd, Tampa, Florida, United States.",$2.6 M,2,2017,,,https://www.linkedin.com/company/tampa-bay-construction-services-llc,https://www.facebook.com/constructionservicesfl,https://x.com/bay_repair,https://www.instagram.com/constructionservicesfl,,28.0337514,'-82.475807,,,,
Tampa Bay Gutters Inc,7285 Causeway Blvd,Tampa,FL,33619,United States,(813) 605-0779,https://tampabayguttersinc.com/,tampabaygutters@gmail.com,Unknown,Gutter cleaning service,Site Not Available,,,,,,,,,,,27.9223957,'-82.3735758,,,,
Tampa Bay Home Solutions,3802 Gunn Hwy,Tampa,FL,33618,United States,(813) 231-5811,https://tbhomesolutions.com/,info@tbhomesolutionis.com,Unknown,"Roofing contractor, Air conditioning contractor, HVAC contractor","TB Home Solutions specializes in major home renovations, energy efficiency improvements, and financing solutions for homeowners in the Tampa Bay area. They offer a variety of services including roofing, air conditioning, home insulation, and general renovations, ensuring affordable options tailored to client needs.",$1.7 M,9,2010,"15,152","23,236",,https://www.facebook.com/TAMPABAYHOMESOLUTIONS,,,,28.0368666,'-82.5076536,,,,
Tampa Bay Renovations And Design,12094 Anderson Rd Suite 329,Tampa,FL,33625,United States,(813) 400-3051,https://www.tampabayrd.com/,,,"Remodeler, Interior designer, Real estate developer","Transform your space with our expert home renovations and design in Tampa Bay, from kitchen renovations to bathroom interior design, Including home remodeling.",,,,,,,,,https://www.instagram.com/tampabayrd,https://www.youtube.com/@TampaBayRenovationsDesign,28.0608925,'-82.5430805,,,,
Tampa Constructors Corp.,6302 Benjamin Road Suite 405,Tampa,FL,33626,United States,(813) 537-5454,https://www.tampaconstruct.com/,estimating@tampaconstruct.com,Unknown,Construction company,Tampa Constructors Corp. is a full-service construction company providing comprehensive services for the commercial building industry in Florida. Our in-depth knowledge of the construction market and decades of staff experience makes Tampa Constructors Corp.,$1.1 M,7,,,,https://www.linkedin.com/company/tampaconstructors,,,,,28.0606753,'-82.6460155,,,,
Tampa Contractor Group,16019 N Florida Ave,Lutz,FL,33549,United States,(813) 336-2936,https://tampacontractorgroup.com/,hannah@tampacontractorgroup.com,,"Roofing contractor, General contractor","Tampa Contractor Group is a boutique construction company specializing in interior and exterior remodeling, additions, roofing, and commercial interiors, serving the Tampa Bay area since 2012. They are dedicated to revamping spaces with a focus on design innovation and meticulous execution of projects.",$1.2 M,4,2012,"15,152","23,236",https://www.linkedin.com/company/tampacontractorgroup,https://www.facebook.com/TampaContractorGroup,,https://www.instagram.com/tampacontractorgroup,,28.0991219,'-82.4605778,Meghan,Byrne,Chief Operating Officer & Estimator,meghan@tampacontractorgroup.com
Tampa Drywall,1902 W Main St Suite 205,Tampa,FL,33607,United States,(813) 545-5105,https://www.tampadrywall.com/,,,"Dry wall contractor, Handyman/Handywoman/Handyperson",Drywall Repair Experts - Servicing Tampa and Surrounding Areas,,,,,,,,,,,27.9569463,'-82.4789308,,,,
Tampa Florida Roofing,1808 W Burke St,Tampa,FL,33604,United States,(813) 733-6281,https://tampafloridaroofing.com/,,,Roofing contractor,Roof Repair | Commercial Roofing | Residential Roofing | Free Estimates,,1,,,,,https://www.facebook.com/Tampa-Florida-Roofing-114612137804615,,,,28.0018155,'-82.4779349,,,,
Tampa Handy Pro Llc,5489 Baywater Dr,Tampa,FL,33615,United States,(813) 393-9778,https://tampahandypro.com/,,,"Construction company, Concrete contractor, Handyman/Handywoman/Handyperson, House clearance service, Stucco contractor, Wood floor installation service",Reliable handyman & construction services in Tampa Bay. From concrete & painting to gutters & landscaping. Contact us today for a free estimate.,,,,,,,,,https://www.instagram.com/tampa_handy_pro_llc,https://www.youtube.com/https://youtube.com/@tampahandyprollc,28.0013514,'-82.6049525,,,,
Tampa Metal Roofers,4010 W Boy Scout Blvd Ste #115,Tampa,FL,33607,United States,,,,,Roofing contractor,,,,,,,,,,,,27.9654489,'-82.5107737,,,,
Tampa Metal Roofing Group,205 N Pierce St,Tampa,FL,33602,United States,(813) 461-6255,https://tampametalroofingfl.com/about-us/,tampametalroof@gmail.com,Unknown,Roofing contractor,"Tampa Metal Roofing Group specializes in providing high-quality metal roofing solutions for both residential and commercial clients. Their extensive services include metal roof installation, replacement, repairs, and various types of metal roofing such as standing seam, corrugated, and stone-coated steel.",$3.4 M,19,2010,,,https://www.linkedin.com/company/metal-roofing-tampa,,,,,27.9476298,'-82.4537702,,,,
Tampa Roof Pros,13030 Tampa Oaks Blvd #3111,Temple Terrace,FL,33637,United States,(813) 592-5403,https://www.tamparoofers.org/,,,Roofing contractor,Looking for roofers in Tampa? Tampa Roof Pros is a licensed & insured roofing contractor in Tampa doing roof repairs and replacements.,,0,,"17,176","23,238",,,https://x.com/Tamparoofpros,https://www.instagram.com/tamparoofpros,,28.0623902,'-82.3591748,,,,
Tampa Roof Repair Llc,13403 Arbor Pointe Cir,Tampa,FL,33617,United States,(813) 413-5115,https://www.tamparoofrepair.com/,brahmin382@tamparoofrepair.com,,Roofing contractor,Home - Tampa Roof Repair,,,,,,,https://www.facebook.com/RoofrepairTampa,,https://www.instagram.com/tamparoofrepair,https://www.youtube.com/watch,28.068578,'-82.398776,,,,
"Tampa Roofing Company, Inc.",1700 E Ellicott St,Tampa,FL,33610,United States,(813) 238-6436,https://www.tamparoofing.com/,info@tamparoofing.com,,Roofing contractor,"Tampa Roofing Company is a fourth-generation, family-owned roofing business based in Tampa, Florida, with a legacy dating back to 1936. They specialize in both residential and commercial roofing systems, including asphalt shingles, metal roofs, and a variety of modern roofing solutions.",$5.8 M,15,1936,"17,176","23,238",https://www.linkedin.com/company/tampa-roofing,https://www.facebook.com/tamparoofingco,,,,28.0064038,'-81.7220744,Keith,Swope,President,keith@tamparoofing.com
Tampa Roofing Contractors,4350 W Cypress St #260,Tampa,FL,33607,United States,(813) 692-5901,,,,Roofing contractor,,,,,,,,,,,,27.9512726,'-82.5170291,,,,
Tampa Roofing Repair,1602 River Dr,Tampa,FL,33603,United States,(239) 456-0404,,,,Roofing contractor,,,,,,,,,,,,27.9846412,'-82.4752334,,,,
Tampa Shield Roof Pro,1508 N Westshore Blvd,Tampa,FL,33607,United States,(813) 328-5060,https://shieldroofleakpro.site/location/best-roofing-contractors-in-tampa-a-comprehensive-guide,,,Roofing contractor,"Professional roofing services for repairs, replacements, and new roof installations. Same-day appointments available. Call (888) 602-1585.",,,,,,,,,,,27.9565471,'-82.5245951,,,,
Taralon Homes,3113 S Dale Mabry Hwy,Tampa,FL,33629,United States,(813) 501-4955,https://taralonhomes.com/,scottkirchner@taralonhomes.com,,Construction company,"Taralon Homes specializes in building unique, one-of-a-kind custom homes in the Greater Tampa Bay area, with a focus on exceeding home-building expectations through attentive customer service. The award-winning partnership of Mike Bartoletta and Scott Kirchner offers a diverse range of home designs, including modern farmhouses and post-modern styles.",$1.4 M,68,2011,"15,152","23,236",https://www.linkedin.com/company/hannah-bartoletta-homes,https://www.facebook.com/TaralonHomes,,https://www.instagram.com/taralonhomestampabay,,27.9178884,'-82.5061997,Mike,Bartoletta,Owner,mikebartoletta@taralonhomes.com
"Taurus Renovation And Builders, Inc.",400 N Tampa St 15th Floor,Tampa,FL,33602,United States,(813) 504-0898,https://www.taurus.builders/,,,Construction company,"Taurus Builders in Tampa Bay specializes in new home construction, renovations, and additions; transforming visions into reality with reliable craftsmanship. Contact us today.",,,,,,https://www.linkedin.com/company/builtbytaurus,https://www.facebook.com/Builtbytaurus,,https://www.instagram.com/Builtbytaurus,https://www.youtube.com/@builtbytaurus,27.9477468,'-82.459056,,,,
Tecta America West Florida Commercial Roofing,5429 N 56th St,Tampa,FL,33610,United States,(813) 621-1700,https://www.tectaamerica.com/location/west-florida-tampa/,service@tectaamerica.com,,Roofing contractor,"Tecta America is a national roofing contractor specializing in installation, repair, and maintenance services for commercial, industrial, and institutional clients. Headquartered in Rosemont, Illinois, it was founded in 2000.",$2.4 B,"3,692",2000,"17,176","23,238",https://www.linkedin.com/company/tecta-america-corp,https://www.facebook.com/TectaAmerica,https://x.com/tectaamerica,https://www.instagram.com/tectaamerica,https://www.youtube.com/user/TectaAmericaCorp,27.998336,'-82.392877,Dan,Brown,"President, Operating Unit, Anthony Roofing",db@tectaamerica.com
Temple Terrace All Season Roofing Contractors,9780 N 56th St,Tampa,FL,33617,United States,(813) 213-4755,https://allseasonroofleakrepairs.com/temple-terrace-all-season-roofing-contractors/,,,Roofing contractor,"All Season Roof Leak Repairs provides expert roof leak services in Brandon, Tampa, Lutz and surrounding areas. Licensed, insured, and warranty-backed. Call (813) 213-4072 for a free estimate.",,,,,,,,,,,28.0380895,'-82.393873,,,,
Temple Terrace Elite Roof Leak,503 Garrard Dr,Temple Terrace,FL,33617,United States,(813) 303-0969,https://eliteroofleakrepair.com/temple-terrace-elite-roof-leak,,,Roofing contractor,"At Elite Roof Leak, we combine deep local expertise with cutting‐edge techniques to deliver roofing solutions that stand the test of time for both homes and",,,,,,,,,,,28.0444187,'-82.3764413,,,,
Terrasun Roofing,5604 N Hesperides St,Tampa,FL,33614,United States,(813) 562-4110,https://terrasunroofing.com/,,,Roofing contractor,Terrasun Roofing,,,,,,,,,,,27.9984909,'-82.5198789,,,,
The Perry Company,1814 N 15th St,Tampa,FL,33605,United States,(813) 248-6556,https://perrycompany.com/,johnh@perrycompany.com,,Construction company,"The Perry Company specializes in the design/build delivery system of office buildings, industrial and manufacturing buildings, particulate controlled environments (clean room construction), and construction projects with a high level of technical design and interior build out.",$3.9 M,17,1993,"15,154","23,236",https://www.linkedin.com/company/2173727,https://www.facebook.com/pages/The-Perry-Company/452397041470445,https://www.x.com/jscandalp,,,27.9608129,'-82.4431684,Eric,Grzybowski,Partner/project Manager,ericg@perrycompany.com
The Roofing Company,6710 Benjamin Rd Suite #100a,Tampa,FL,33634,United States,(813) 556-7773,https://www.tampabayroofs.com/,jena@tampabayroofs.com,,Roofing contractor,"The Roofing Company of Tampa Bay specializes in residential and commercial roofing services, offering products such as shingle, tile, metal, and flat roofs, along with solar panel installations. Their target clients include homeowners and businesses in the Tampa Bay area seeking reliable roofing solutions and repairs.",$653 K,8,2012,"17,176","23,238",https://www.linkedin.com/company/the-roofing-company-tampa,https://www.facebook.com/tampabayroofs,https://www.x.com/tampabayroofs,https://www.instagram.com/tampabayroofs,https://www.youtube.com/channel/UCfaTlAXVwwJ4VjJuLNTtHkA,28.0087386,'-82.5429541,Nicole,Martin,"Manager, Production",nicole@tampabayroofs.com
The Tampa Roofer Llc,15311 Winding Creek Dr,Tampa,FL,33613,United States,(813) 625-9864,https://thetamparoofer.com/,,,"Roofing contractor, General contractor",,,,,,,,,,,,28.0904862,'-82.4644442,,,,
